FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
33320975_096145122,33.53604166666666,-96.24756111111111,20.0,0,20,3,0
33284258_096164524,33.47849444444444,-96.27923333333334,24.0,0,70,3,1
33282816_096164121,33.47448888888889,-96.27811388888888,6.0,0,70,5,0
33250570_096205555,33.41825,-96.34876388888888,7.0,0,60,5,0
33211405_096220332,33.353902777777776,-96.36758888888889,11.0,0,50,5,0
33342260_096104566,33.572944444444445,-96.17935,74.0,0,1180,1,0
33370018_096111716,33.61671666666667,-96.1881,64.0,0,4036,1,0
33345022_096164340,33.58061666666667,-96.27872222222223,33.0,0,118,3,1
33111133_095175156,33.186480555555555,-95.29765555555555,82.0,0,996,1,0
33111240_095173457,33.18677777777778,-95.2929361111111,82.0,0,996,1,1
33110765_095155973,33.18545833333333,-95.26659166666667,82.0,0,996,1,1
33103638_095084483,33.17677222222222,-95.14578611111112,70.0,1,1779,1,0
33102547_095081559,33.173741666666665,-95.1376638888889,70.0,1,1779,1,0
33195147_095145913,33.330963888888895,-95.24975833333333,64.0,1,2027,1,0
33182423_095144874,33.30673055555555,-95.24687222222222,64.0,1,2228,1,0
33174341_095144199,33.29539166666667,-95.24499722222222,74.0,1,2228,1,0
33213959_095143566,33.360997222222224,-95.2432388888889,51.0,0,1699,5,0
33211413_095144768,33.353925000000004,-95.24657777777777,48.0,0,2082,1,0
33155587_095140833,33.26551944444444,-95.23564722222223,43.0,0,2228,1,0
33160684_095141296,33.268566666666665,-95.23693333333334,43.0,0,2228,1,0
33162444_095142039,33.27345555555556,-95.23899722222222,43.0,0,2228,1,0
33164017_095142703,33.277825,-95.24084166666667,43.0,0,2651,1,0
33042595_095160328,33.073875,-95.26757777777777,67.0,0,3366,1,0
33024835_095160794,33.04676388888889,-95.26887222222223,6.0,1,3366,1,0
33013537_095160956,33.026491666666665,-95.26932222222221,6.0,1,3366,1,0
33012418_095161287,33.023383333333335,-95.27024166666666,6.0,1,3366,1,0
33225685_095073612,33.38245833333333,-95.1267,15.0,0,4140,5,0
33095633_095174881,33.16564722222222,-95.29689166666667,61.0,0,13931,1,0
33095570_095174964,33.16547222222222,-95.29712222222221,61.0,0,13931,1,0
33095732_095174865,33.16592222222222,-95.29684722222223,61.0,0,319,1,0
33095465_095174887,33.16518055555555,-95.29690833333333,61.0,0,441,1,0
33095694_095174175,33.165816666666665,-95.29493055555555,61.0,0,319,1,0
33095427_095174192,33.165075,-95.29497777777777,61.0,0,441,1,0
33095594_095174161,33.16553888888889,-95.29489166666666,61.0,0,13931,1,0
33095528_095174192,33.16535555555556,-95.29497777777777,61.0,0,13931,1,0
33095164_095162685,33.164344444444446,-95.274125,61.0,0,13931,1,0
33095095_095162691,33.16415277777778,-95.27414166666667,61.0,0,13931,1,0
33094374_095141789,33.16215,-95.23830277777778,61.0,0,19045,1,0
33094306_095141799,33.16196111111111,-95.23833055555555,61.0,0,17344,1,0
33094578_095141780,33.16271666666667,-95.23827777777778,61.0,0,330,1,0
33094160_095141817,33.16155555555555,-95.23838055555555,61.0,0,440,1,0
33094614_095130213,33.162816666666664,-95.21725833333333,61.0,0,23109,1,1
33094545_095130212,33.162625,-95.21725555555555,61.0,0,18724,1,0
33094603_095103312,33.16278611111111,-95.17586666666668,61.0,0,23109,1,1
33094494_095103290,33.162483333333334,-95.17580555555556,61.0,0,18724,1,0
33060428_095174865,33.10118888888889,-95.29684722222223,34.0,0,1066,1,0
33012817_095105811,33.02449166666666,-95.18280833333334,49.0,0,1491,1,0
33000630_095105335,33.00175,-95.18148611111111,49.0,0,687,1,0
32583056_095110384,32.97515555555556,-95.18440000000001,49.0,0,687,1,0
33001413_095120077,33.003925,-95.2002138888889,34.0,0,808,1,0
33042225_095080300,33.07284722222222,-95.13416666666667,47.0,0,1302,1,0
33052453_095131752,33.09014722222222,-95.22153333333334,54.0,0,2757,1,0
33025797_095131001,33.049436111111106,-95.21944722222223,54.0,0,2526,1,0
33052845_095124012,33.091236111111115,-95.21114444444444,53.0,0,1021,1,0
33164869_095182422,33.28019166666667,-95.30672777777778,18.0,0,30,5,0
33110371_095154974,33.18436388888889,-95.26381666666667,18.0,0,70,5,0
33110223_095155575,33.183952777777776,-95.26548611111112,18.0,0,67,5,0
33110170_095163085,33.18380555555555,-95.27523611111111,14.0,0,67,3,0
33102197_095150261,33.17276944444444,-95.250725,12.0,0,10,5,0
33133469_095172069,33.22630277777778,-95.28908055555556,9.0,1,30,4,1
33140326_095162124,33.23423888888889,-95.27256666666666,9.0,0,70,5,0
33131297_095121110,33.22026944444445,-95.20308333333334,35.0,0,100,3,1
33182652_095142075,33.30736666666667,-95.23909722222223,23.0,0,167,1,0
33183212_095114203,33.30892222222222,-95.19500833333333,36.0,0,40,3,1
33123476_095113133,33.20965555555556,-95.19203611111112,29.0,0,30,3,0
33074742_095182588,33.12983888888889,-95.30718888888889,23.0,0,140,3,1
33083372_095075518,33.1427,-95.13199444444444,36.0,0,350,1,0
33082772_095075751,33.14103333333333,-95.13264166666666,36.0,0,350,1,0
33000889_095174569,33.00246944444444,-95.296025,18.0,0,333,3,0
33014298_095172805,33.02860555555556,-95.291125,21.0,0,60,3,0
33022184_095175984,33.0394,-95.29995555555556,12.0,0,100,5,0
33060935_095143255,33.10259722222222,-95.242375,29.0,0,140,3,0
33031261_095150186,33.05350277777777,-95.25051666666667,22.0,0,180,3,0
33383856_096521214,33.64404444444445,-96.87003888888889,70.0,1,3067,1,0
33383557_096515573,33.64321388888889,-96.86548055555555,70.0,1,3067,1,0
33382380_096505112,33.639944444444446,-96.84753333333333,70.0,1,2464,1,0
33380621_096491395,33.63505833333333,-96.82054166666666,70.0,1,2464,1,0
33373155_096460465,33.62543055555555,-96.76795833333333,70.0,1,2464,1,0
33372643_096452852,33.624008333333336,-96.75792222222222,70.0,1,2464,1,0
33371637_096434196,33.62121388888889,-96.72832222222222,70.0,1,2464,1,0
33380226_096370122,33.63396111111111,-96.61700555555555,79.0,0,6014,3,0
33375247_096374677,33.63124166666667,-96.62965833333332,23.0,0,4110,5,0
33375461_096374719,33.63183611111111,-96.629775,23.0,0,11550,5,0
33380607_096370121,33.635019444444445,-96.61700277777777,23.0,0,9130,5,0
33382496_096335588,33.64026666666667,-96.56552222222221,69.0,1,3391,1,0
33380693_096321304,33.63525833333333,-96.53695555555555,69.0,1,3391,1,0
33380254_096310955,33.63403888888889,-96.51931944444445,69.0,1,2311,1,0
33380135_096295900,33.63370833333333,-96.49972222222222,69.0,1,2311,1,0
33380121_096294703,33.63366944444444,-96.49639722222223,69.0,1,2311,1,0
33380187_096283612,33.633852777777776,-96.47670000000001,69.0,1,2311,1,0
33363619_096241691,33.61005277777778,-96.40469722222223,62.0,1,2282,1,0
33380125_096295333,33.63368055555556,-96.49814722222223,20.0,0,2311,5,0
33365479_096262781,33.61521944444445,-96.44105833333333,19.0,0,1729,5,0
33392264_096561520,33.65628888888889,-96.93755555555556,54.0,0,7729,5,0
33392201_096561476,33.65611388888889,-96.93743333333333,54.0,0,7729,5,0
33402507_096540065,33.673630555555555,-96.90018055555556,54.0,0,19103,1,0
33402568_096520084,33.6738,-96.86689999999999,54.0,0,9186,5,0
33402492_096520104,33.67358888888889,-96.86695555555555,54.0,0,9164,5,0
33402241_096505053,33.672891666666665,-96.84736944444444,54.0,0,9504,5,0
33402162_096505055,33.67267222222222,-96.847375,54.0,0,9504,5,0
33402045_096502018,33.67234722222222,-96.83893888888889,53.0,0,19932,1,0
33401950_096493810,33.67208333333333,-96.82724999999999,53.0,0,9499,1,0
33401877_096493793,33.67188055555555,-96.82720277777777,53.0,0,10433,1,0
33401852_096475221,33.67181111111111,-96.79783611111111,53.0,0,9499,1,0
33401780_096475100,33.67161111111111,-96.7975,53.0,0,10433,1,0
33401804_096464982,33.671677777777774,-96.78050555555555,53.0,0,10506,1,0
33401731_096464912,33.671475,-96.7803111111111,53.0,0,10506,1,0
33401551_096425380,33.670975,-96.71494444444444,53.0,0,9120,1,0
33401496_096425381,33.67082222222222,-96.71494722222222,53.0,0,12612,1,0
33401565_096420040,33.671013888888886,-96.70011111111111,15.0,1,24327,1,0
33401566_096390134,33.67101666666667,-96.65037222222223,53.0,0,12948,1,0
33401638_096390204,33.671216666666666,-96.65056666666668,53.0,0,12948,1,0
33401561_096383220,33.67100277777777,-96.64227777777778,53.0,0,11735,5,0
33401814_096541992,33.671705555555555,-96.90553333333334,54.0,0,8029,5,1
33401735_096541928,33.67148611111111,-96.90535555555556,54.0,0,8029,5,0
33401601_096381031,33.67111388888889,-96.63619722222222,53.0,0,28048,1,0
33401528_096365665,33.67091111111111,-96.6157361111111,49.0,0,17116,1,0
33400503_096355354,33.66806388888889,-96.59820555555555,49.0,0,9235,5,0
33400431_096355408,33.66786388888889,-96.59835555555556,49.0,0,7881,5,0
33395861_096352775,33.66628055555555,-96.59104166666665,49.0,0,7809,5,0
33395931_096352731,33.666475,-96.59091944444444,49.0,0,8037,5,0
33395814_096352388,33.66615,-96.58996666666667,49.0,0,16094,1,0
33393709_096340317,33.66030277777778,-96.56754722222222,48.0,0,15846,1,0
33390003_096285284,33.65000833333333,-96.48134444444445,20.0,0,6813,5,0
33385907_096284025,33.649741666666664,-96.47784722222222,20.0,0,6813,5,0
33381132_096260729,33.63647777777778,-96.43535833333334,20.0,0,6813,5,0
33400192_096354282,33.6672,-96.59522777777778,49.0,0,8526,5,0
33400248_096354213,33.66735555555555,-96.5950361111111,49.0,0,8037,5,0
33390095_096285199,33.65026388888889,-96.48110833333334,20.0,0,6979,5,0
33390006_096284030,33.650016666666666,-96.47786111111111,20.0,0,6979,5,0
33381232_096260704,33.63675555555555,-96.43528888888889,13.0,0,6979,5,0
33472750_096315207,33.79097222222222,-96.53113055555555,15.0,1,3812,1,0
33464470_096315488,33.77908333333333,-96.53191111111111,81.0,1,2839,1,0
33464480_096315664,33.77911111111111,-96.5324,62.0,0,2516,1,0
33483620_096320454,33.81005555555555,-96.53459444444444,33.0,0,19396,5,0
33483611_096320584,33.81003055555555,-96.53495555555556,33.0,0,23878,5,0
33492524_096315638,33.82367777777778,-96.53232777777778,28.0,0,17813,5,0
33492510_096315567,33.823638888888894,-96.53213055555555,27.0,0,17813,5,0
33390145_096364195,33.65040277777778,-96.61165277777778,43.0,0,13766,1,0
33430287_096333706,33.717463888888894,-96.56029444444444,39.0,1,5622,1,0
33385309_096364550,33.64808055555555,-96.61263888888888,43.0,1,4415,1,0
33382456_096365506,33.64015555555555,-96.61529444444444,2.0,1,5968,1,0
33381192_096370155,33.63664444444444,-96.61709722222221,62.0,0,6470,1,0
33430426_096333896,33.71785,-96.56082222222221,40.0,0,5315,5,0
33383724_096365144,33.643677777777775,-96.61428888888888,39.0,0,610,1,0
33450110_096321384,33.750305555555556,-96.53717777777777,11.0,0,6728,5,0
33450085_096321347,33.750236111111114,-96.537075,11.0,0,6643,5,0
33374285_096364848,33.628569444444445,-96.61346666666667,2.0,0,22416,5,0
33374269_096364935,33.628525,-96.61370833333332,2.0,0,22416,5,0
33382005_096365848,33.63890277777778,-96.61624444444443,2.0,0,27250,5,0
33381743_096365975,33.638175,-96.61659722222221,2.0,0,27250,5,0
33381673_096365857,33.63798055555556,-96.61626944444444,2.0,0,7050,5,0
33384874_096364555,33.64687222222222,-96.61265277777777,1.0,0,72400,5,0
33343538_096360528,33.57649444444445,-96.60146666666667,94.0,0,850,3,0
33342112_096360461,33.57253333333334,-96.60128055555555,94.0,0,1616,1,0
33364527_096363133,33.612575,-96.60870277777778,63.0,0,560,1,0
33364571_096363437,33.612697222222224,-96.60954722222222,63.0,0,60,1,1
33342043_096360926,33.57234166666667,-96.60257222222222,61.0,0,820,1,0
33342064_096360746,33.5724,-96.60207222222222,61.0,0,20079,1,0
33342036_096360926,33.572322222222226,-96.60257222222222,61.0,0,20541,1,0
33343341_096360964,33.575947222222226,-96.60267777777777,61.0,0,20079,5,0
33343365_096360967,33.576013888888895,-96.60268611111111,61.0,0,20541,5,0
33331109_096362344,33.55308055555555,-96.6065111111111,19.0,0,50688,5,0
33343342_096360999,33.575950000000006,-96.602775,21.0,0,820,5,0
33431344_096333279,33.720400000000005,-96.55910833333333,40.0,0,4070,5,0
33431340_096333041,33.72038888888889,-96.55844722222221,40.0,0,4070,5,0
33302427_096370498,33.50674166666667,-96.61805,21.0,1,33632,4,1
33275535_096364681,33.465375,-96.61300277777777,21.0,1,40131,4,1
33273102_096363306,33.45861666666667,-96.60918333333333,59.0,0,40131,1,0
33263939_096360476,33.444275,-96.60132222222222,59.0,0,40131,1,0
33251765_096351985,33.421569444444444,-96.58884722222221,21.0,1,41907,4,0
33243678_096345789,33.41021666666666,-96.58274722222222,59.0,0,41907,1,0
33390238_096363722,33.65066111111111,-96.61033888888889,43.0,0,8981,5,0
33392441_096364769,33.65678055555556,-96.61324722222221,43.0,0,4415,1,0
33401414_096363705,33.67059444444444,-96.61029166666665,43.0,0,23793,5,0
33401389_096363587,33.670525,-96.60996388888888,43.0,0,23793,5,0
33430174_096351735,33.717150000000004,-96.58815277777778,40.0,0,6539,5,0
33430224_096350846,33.71728888888889,-96.58568333333334,37.0,0,31854,5,0
33430231_096350715,33.717308333333335,-96.58531944444444,40.0,0,31854,5,0
33434511_096350690,33.729197222222226,-96.58525,37.0,0,26426,5,1
33434417_096350808,33.72893611111111,-96.58557777777777,37.0,0,26426,5,0
33445349_096350668,33.74819166666667,-96.58518888888888,37.0,0,26426,5,0
33445353_096350821,33.74820277777778,-96.58561388888889,37.0,0,26426,5,0
33461775_096350664,33.77159722222222,-96.58517777777777,36.0,0,22207,5,0
33461683_096350507,33.771341666666665,-96.58474166666666,36.0,0,22207,5,0
33472796_096340153,33.7911,-96.56709166666667,33.0,0,39734,1,0
33422873_096352263,33.70798055555556,-96.58961944444444,42.0,0,31783,5,0
33422894_096352434,33.70803888888889,-96.59009444444445,42.0,0,31783,5,0
33474697_096325830,33.79638055555555,-96.54952777777778,33.0,0,39488,1,0
33390182_096364089,33.650505555555554,-96.61135833333333,1.0,0,72400,5,0
33431442_096342279,33.72067222222223,-96.57299722222221,40.0,0,11904,1,0
33431392_096335535,33.720533333333336,-96.565375,40.0,0,6857,5,0
33431293_096335689,33.720258333333334,-96.56580277777778,40.0,0,5047,5,0
33431344_096335609,33.720400000000005,-96.56558055555556,40.0,0,11904,1,0
33385479_096534051,33.64855277777778,-96.89458611111112,58.0,0,6910,1,0
33361637_096543041,33.60454722222222,-96.90844722222222,58.0,0,6253,1,0
33273384_096551087,33.4594,-96.91968611111112,56.0,0,10253,1,0
33264772_096552570,33.44658888888888,-96.92380555555556,38.0,0,11426,5,0
33301747_096542803,33.50485277777778,-96.90778611111112,38.0,0,8694,5,0
33304396_096542669,33.512211111111114,-96.9074138888889,38.0,0,8694,5,0
33360990_096544030,33.60275,-96.91119444444445,94.0,0,2160,1,0
33490483_096513344,33.81800833333334,-96.85928888888888,64.0,0,4557,1,0
33411425_096542036,33.68729166666667,-96.90565555555555,62.0,0,8529,1,0
33405845_096542073,33.68290277777778,-96.90575833333334,62.0,0,8529,1,0
33400037_096540537,33.66676944444444,-96.90149166666667,58.0,0,8424,1,0
33391260_096533662,33.6535,-96.89350555555556,58.0,0,8424,4,0
33464098_096531758,33.77805,-96.88821666666668,23.0,0,5196,5,0
33450683_096540410,33.75189722222222,-96.9011388888889,23.0,0,5676,5,0
33472547_096524540,33.79040833333333,-96.87927777777777,23.0,0,5196,5,0
33252690_096452028,33.42413888888888,-96.75563333333334,25.0,1,9307,1,0
33300051_096430077,33.500141666666664,-96.71688055555556,21.0,0,5895,5,0
33414409_096410601,33.69558055555555,-96.68500277777778,14.0,0,4726,1,0
33420391_096410093,33.70108611111112,-96.68359166666667,14.0,0,4726,1,0
33431320_096405986,33.720333333333336,-96.68329444444444,14.0,0,4074,1,0
33441694_096405593,33.73803888888889,-96.68220277777779,14.0,0,4074,5,0
33452809_096405344,33.757802777777776,-96.68151111111112,14.0,0,4785,5,0
33472941_096404069,33.79150277777777,-96.67796944444444,42.0,1,4163,1,0
33363636_096313565,33.6101,-96.52656944444445,25.0,1,923,1,0
33362967_096313198,33.608241666666665,-96.52555,25.0,1,895,1,1
33362651_096313024,33.60736388888889,-96.52506666666666,25.0,1,895,1,0
33365437_096323193,33.61510277777778,-96.54220277777777,33.0,0,895,5,0
33344641_096294742,33.57955833333334,-96.49650555555556,33.0,0,895,5,0
33331912_096272279,33.55531111111111,-96.45633055555555,33.0,0,328,1,0
33332198_096273028,33.556105555555554,-96.45841111111112,33.0,0,328,1,0
33314428_096251427,33.52896666666667,-96.42063055555556,33.0,0,328,1,0
33294776_096231698,33.4966,-96.38805,54.0,1,7098,2,0
33472706_096362604,33.79085,-96.60723333333333,64.0,1,5508,1,0
33470318_096353789,33.784216666666666,-96.59385833333333,64.0,1,5508,1,0
33463142_096333703,33.775394444444444,-96.56028611111111,32.0,1,4056,5,1
33463067_096330999,33.77518611111111,-96.552775,54.0,0,1445,1,0
33464054_096322996,33.777927777777776,-96.54165555555555,54.0,0,1445,1,0
33465599_096320107,33.78221944444444,-96.53363055555555,54.0,1,1445,1,0
33431139_096272159,33.71983055555556,-96.45599722222222,24.0,1,1042,1,0
33415826_096252169,33.69951666666666,-96.42269166666667,49.0,1,750,1,0
33431146_096272177,33.71985,-96.45604722222222,24.0,0,1186,5,0
33410444_096281646,33.68456666666666,-96.47123888888889,59.0,1,4620,1,0
33400633_096273182,33.668425,-96.45883888888889,59.0,1,3479,1,0
33365188_096243607,33.61441111111111,-96.41001944444444,4.0,1,11082,1,0
33420771_096292903,33.70214166666667,-96.49139722222222,59.0,1,4585,1,0
33405922_096281355,33.68311666666666,-96.47043055555555,59.0,1,3479,1,0
33442140_096315805,33.73927777777778,-96.53279166666667,66.0,0,5477,1,0
33410812_096281852,33.68558888888889,-96.47181111111111,30.0,0,3479,5,0
33420411_096292557,33.70114166666667,-96.49043611111111,25.0,0,4585,5,0
33393246_096265510,33.659016666666666,-96.4486388888889,20.0,0,3450,5,0
33375845_096251980,33.63290277777778,-96.42216666666667,22.0,0,3450,5,0
33313694_096241250,33.52692777777778,-96.40347222222223,57.0,1,7041,1,0
33311037_096240949,33.51954722222222,-96.40263611111112,57.0,1,6781,1,0
33333752_096522392,33.56042222222222,-96.87331111111111,7.0,1,2105,1,0
33333642_096514634,33.560116666666666,-96.86287222222222,7.0,1,2105,1,0
33333520_096511352,33.559777777777775,-96.85375555555555,70.0,0,1106,1,0
33314785_096371661,33.52995833333333,-96.62128055555554,69.0,0,2252,1,0
33315689_096491333,33.532469444444445,-96.82036944444444,68.0,0,754,1,0
33313453_096482582,33.52625833333333,-96.80717222222222,24.0,0,1234,5,0
33311998_096231382,33.522216666666665,-96.38717222222223,36.0,0,620,5,0
33312574_096230481,33.52381666666667,-96.38466944444446,36.0,0,620,1,0
33422170_096350279,33.706027777777784,-96.58410833333333,14.0,1,8054,1,0
33465208_096331816,33.78113333333333,-96.55504444444445,11.0,0,4382,5,0
33482549_096334741,33.80708055555555,-96.56316944444444,8.0,0,4382,5,0
33454320_096384911,33.762,-96.64697500000001,41.0,0,3393,5,0
33454587_096393567,33.76274166666666,-96.65990833333333,40.0,0,6727,1,0
33454428_096384840,33.7623,-96.64677777777779,23.0,0,3204,5,0
33370957_096243849,33.619325,-96.41069166666668,22.0,1,2914,1,0
33273132_096502444,33.4587,-96.84012222222222,70.0,0,1366,1,0
33270561_096455998,33.45155833333334,-96.7666611111111,70.0,0,2483,1,0
33261359_096420404,33.43710833333333,-96.70112222222222,41.0,0,3825,1,0
33252672_096400430,33.42408888888889,-96.66786111111112,41.0,0,3002,1,0
