Year,TWDB_Survey_No,Organization,Population_Served,Water_Type,Purchasd___Self_Supplied,Region_Used,County_Used,Basin_Used,Source_County,Source_Basin,Aquifer_Source,Surface_Water_Source,Seller_Name,Active_Wells,Brackish___Saline,TWDB_Estimated_Volume,Percent_Treated_Prior_to_Intake,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Intake__Gallons_
2017,0690350,CITY OF PORT ARTHUR,"53,818",Surface Water,Pur,I,JEFFERSON,NECHES-TRINITY,JEFFERSON,NECHES,,SAM RAYBURN LAKE/RESERVOIR,LOWER NECHES VALLEY AUTHORITY,0,N,N,0.00,"422,515,000","411,074,000","436,473,000","445,507,000","492,493,000","471,165,700","494,803,400","487,396,100","487,408,000","572,002,100","553,862,000","530,516,000","5,805,215,300"
2017,0695850,POYNOR COMMUNITY WSC,"1,000",Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,100.00,"1,826,000","1,704,000","1,595,000","1,219,000","2,007,000","1,717,000","2,210,000","1,968,000","1,418,000","1,914,000","1,776,000","2,008,000","21,362,000"
2017,0696800,PRAIRIE GROVE WSC,721,Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,OTHER AQUIFER,,N/A,3,N,Y,100.00,"1,277,000","998,000","1,073,000","1,084,000","1,324,000","1,239,000","1,284,000","1,287,000","1,191,000","1,095,000","1,134,000","1,189,000","14,175,000"
2017,0696800,PRAIRIE GROVE WSC,721,Surface Water,Pur,I,ANGELINA,NECHES,,,,UNKNOWN,CITY OF DIBOLL,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"385,760","385,760"
2017,0719170,RAYBURN COUNTRY MUD,"2,664",Ground Water,SS,I,JASPER,NECHES,JASPER,NECHES,YEGUA-JACKSON AQUIFER,,N/A,1,N,N,0.00,"1,940,000","2,714,000","3,015,000","3,420,000","3,786,000","4,349,000","4,507,000","2,534,000","1,670,000","3,993,000","2,381,000","1,168,000","35,477,000"
2017,0719350,RAYLAKE WATER CORPORATED,43,Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,OTHER AQUIFER,,N/A,3,N,N,0.00,"78,360","98,230","57,300","51,600","53,660","69,280","53,890","83,090","50,330","49,860","56,210","49,820","751,630"
2017,0721100,REDLAND WSC,"2,600",Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,889,700","1,505,600","1,611,000","1,598,100","1,843,600","1,952,000","2,036,200","2,540,200","1,924,800","1,736,800","1,764,800","1,782,000","22,184,800"
2017,0722618,REHOBETH WSC,"1,083",Surface Water,Pur,I,PANOLA,SABINE,PANOLA,SABINE,,MURVAUL LAKE/RESERVOIR,CITY OF CARTHAGE,0,N,N,0.00,"1,693,500","1,257,000","2,099,700","2,469,900","1,448,000","3,500,800","2,520,400","2,360,900","2,398,900","2,179,900","2,264,100","2,159,900","26,353,000"
2017,0737550,ROCK HILL WSC,999,Ground Water,SS,I,PANOLA,SABINE,PANOLA,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"2,101,000","1,198,000","1,526,000","1,349,000","1,547,000","1,706,000","1,863,000","2,065,000","1,668,000","1,717,000","1,672,000","1,555,000","19,967,000"
2017,0737550,ROCK HILL WSC,999,Surface Water,Pur,I,PANOLA,SABINE,,,,UNKNOWN,CITY OF CARTHAGE,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"11,500","11,500"
2017,0742622,CITY OF ROSE CITY,753,Surface Water,Pur,I,ORANGE,NECHES,ORANGE,SABINE,,SABINE RUN OF RIVER,RUN OF THE RIVER ORANGE COUNTY,0,N,Y,0.00,"1,808,000","1,874,000","1,748,000","2,677,000","2,974,000","2,015,000","2,327,000","2,406,000","1,978,000","2,245,000","2,010,000","1,970,000","26,032,000"
2017,0754600,CITY OF RUSK,"5,841",Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,"2,738,000","2,360,000","2,662,000","1,710,000","1,557,000","1,848,000","1,776,000","1,659,000","1,849,000","1,793,000","1,630,000","1,571,000","23,153,000"
2017,0754600,CITY OF RUSK,"5,841",Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"2,935,000","2,609,000","3,416,000","4,439,000","3,882,000","4,337,000","4,682,000","4,047,000","4,024,000","3,937,000","3,719,000","3,425,000","45,452,000"
2017,0754600,CITY OF RUSK,"5,841",Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"2,961,000","2,634,000","2,317,000","2,902,000","3,908,000","4,012,000","4,896,000","4,096,000","3,715,000","3,802,000","3,866,000","3,611,000","42,720,000"
2017,0754600,CITY OF RUSK,"5,841",Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"3,039,000","2,728,000","3,240,000","3,218,000","3,805,000","4,021,000","4,769,000","3,636,000","4,126,000","4,604,000","3,985,000","4,024,000","45,195,000"
2017,0754600,CITY OF RUSK,"5,841",Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"4,340,000","1,773,000",0,0,0,0,"332,000","5,530,000","5,007,000","5,379,000","5,090,000","4,697,000","32,148,000"
2017,0759800,SACUL WSC,591,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,406,300","1,331,400","847,500","898,900","1,146,700","1,129,800","1,479,500","1,446,900","1,244,700","998,500","1,070,400","1,060,600","14,061,200"
2017,0765200,CITY OF SAN AUGUSTINE,"2,108",Surface Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,,SAN AUGUSTINE CITY LAKE/RESERVOIR,N/A,0,N,N,0.00,"20,650,000","15,172,000","16,461,000","15,583,000","17,551,000","18,299,000","19,322,000","20,729,000","22,018,000","17,450,000","15,996,000","22,167,000","221,398,000"
2017,0765205,SAN AUGUSTINE RURAL WSC,"1,822",Surface Water,Pur,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,,SAN AUGUSTINE CITY LAKE/RESERVOIR,CITY OF SAN AUGUSTINE,0,N,N,100.00,"5,931,600","4,869,100","4,469,700","5,241,200","4,835,200","4,975,600","4,664,200","3,922,300","5,755,500","5,097,800","5,579,900","6,065,400","61,407,500"
2017,0767000,SAND HILLS WSC,"1,500",Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,100.00,"948,000","827,000","344,000","852,000","942,000","975,000","736,000","721,000","91,000",0,0,0,"6,436,000"
2017,0790600,SHAN D WATER WORKS,200,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"480,000","342,000","424,000","451,000","559,000","496,000","587,000","496,000","544,000","465,000","385,000","378,000","5,607,000"
2017,0790920,BROOKELAND FWSD-SHAWNEE SHORES WATER SYSTEM,345,Ground Water,Pur,I,SABINE,SABINE,SABINE,SABINE,CARRIZO-WILCOX AQUIFER,,SOUTH SABINE WSC,0,N,N,0.00,"196,700","140,000","168,800","190,100","210,600","169,300","166,400","169,800","130,900","224,800","156,000","96,100","2,019,500"
2017,0796200,CITY OF SILSBEE,"9,915",Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,3,N,N,0.00,"24,215,900","21,478,900","13,971,700","15,750,400","23,519,700","22,108,500","24,934,500","22,891,800","20,459,100","25,250,700","22,012,400","25,264,100","261,857,700"
2017,0806000,CITY OF SOUR LAKE,"1,867",Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,100.00,"9,798,100","7,318,000","7,323,200","7,373,300","8,268,300","7,978,600","8,685,500","8,354,300","10,336,600","8,559,700","7,866,300","8,150,300","100,012,200"
2017,0806875,SOUTH NEWTON WSC,"5,000",Ground Water,SS,I,NEWTON,SABINE,NEWTON,SABINE,OTHER AQUIFER,,N/A,1,N,N,0.00,"6,462,000","5,635,000","6,143,000","6,247,000","7,240,000","6,270,000","6,592,000","6,132,800","7,756,000","6,679,600","6,154,500","6,674,300","77,986,200"
2017,0807310,SOUTHERN UTILITIES COMPANY-SMITH COUNTY SYSTEM,"58,335",Surface Water,Pur,I,SMITH,NECHES,,,,UNKNOWN,CITY OF TYLER,0,N,N,100.00,"4,359,000","3,831,000","4,139,000","4,640,000","5,497,000","4,299,000","5,427,000","4,603,000","6,059,000","5,621,000","6,542,000","7,126,000","62,143,000"
2017,0807410,SOUTH JASPER WSC,"2,932",Ground Water,SS,I,JASPER,NECHES,JASPER,NECHES,OTHER AQUIFER,,N/A,1,N,N,0.00,"2,494,000","2,158,000","1,964,000","2,303,000","1,896,000","1,927,000","2,102,000","2,009,000","2,041,000","2,684,000","2,425,000","2,127,000","26,130,000"
2017,0807450,SOUTH KIRBYVILLE WSC,"1,200",Ground Water,SS,I,JASPER,SABINE,JASPER,SABINE,OTHER AQUIFER,,N/A,1,N,N,0.00,"2,512,000","225,000","2,805,000","3,435,000","3,828,000","3,190,000","3,787,000","3,886,000","3,505,000","3,275,000","2,388,000","2,809,000","35,645,000"
2017,0808303,SOUTH SABINE WSC,"2,700",Ground Water,SS,I,SABINE,SABINE,NEWTON,SABINE,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"940,000","845,000","1,015,000","1,055,000","370,000","1,065,000","1,235,000","1,040,000","1,105,000","1,180,000","885,000","795,000","11,530,000"
2017,0808303,SOUTH SABINE WSC,"2,700",Ground Water,SS,I,SABINE,SABINE,NEWTON,SABINE,OTHER AQUIFER,,N/A,1,N,N,0.00,"825,000","770,000","955,000","840,000","1,670,000","905,000","1,890,000","1,000,000","950,000","915,000","965,000","1,115,000","12,800,000"
2017,0817612,MONARCH UTILITIES LP-WESTWOOD BEACH\WILDEWOOD,"2,619",Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,QUEEN CITY AQUIFER,,N/A,3,N,N,0.00,"2,660,000","1,986,000","2,279,000","2,424,000","2,449,000","2,338,000","2,960,000","2,523,000","2,682,000","2,469,000","2,243,000","2,613,000","29,626,000"
2017,0827050,STRYKER LAKE WSC,924,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,QUEEN CITY AQUIFER,,N/A,1,N,N,0.00,"1,398,137","1,092,796","1,011,728","1,151,974","1,185,838","1,401,896","1,289,583","1,666,258","1,426,598","1,378,552","1,262,410","1,196,140","15,461,910"
2017,0837900,SWIFT WSC,"3,000",Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,"7,311,000","7,407,000","6,971,000","8,625,000","8,395,000","9,598,000","9,930,000","9,287,000","8,797,000","8,571,000","8,571,000","7,461,000","100,924,000"
2017,0842832,TALL TIMBERS WSC,240,Ground Water,SS,I,NEWTON,SABINE,NEWTON,SABINE,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"92,500","104,900","168,600","160,700","180,884","182,514","234,000","171,566","166,800","205,700","189,300","254,000","2,111,464"
2017,0843600,CITY OF TATUM,"1,385",Ground Water,SS,I,RUSK,SABINE,PANOLA,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,Y,N,0.00,"334,000","35,000","1,238,000","2,338,000","2,646,000","3,297,000","3,697,000","4,204,000","3,496,000","3,347,000","3,110,000","3,638,000","31,380,000"
2017,0846400,CITY OF TENAHA,"1,596",Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"7,641,500","7,241,300","6,116,400","5,863,400","5,708,000","6,413,000","6,469,600","6,281,900","6,497,000","6,812,900","5,723,500","6,319,300","77,087,800"
2017,0866100,TWS Management-THREE COMM WSC,750,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,3,N,N,0.00,"1,584,000","1,266,000","1,524,000","1,575,000","1,875,800","1,821,000","2,006,600","2,029,000","2,402,000","2,086,300","1,850,400","1,606,000","21,626,100"
2017,0867115,TIMBERLAND ESTATES PROPERTY ASSOCIATION,75,Ground Water,SS,I,SABINE,SABINE,SABINE,SABINE,YEGUA-JACKSON AQUIFER,,N/A,1,N,N,0.00,"33,930","23,760","31,840","20,750","33,160","27,760","32,800","21,670","19,640","29,740","23,610","26,330","324,990"
2017,0870200,BROOKELAND FWSD-TOLEDO VILLAGE WSC,"1,665",Ground Water,SS,I,NEWTON,SABINE,NEWTON,SABINE,GULF COAST AQUIFER,,N/A,0,N,N,0.00,"1,171,500","1,075,500","1,356,500","1,213,200","1,440,500","1,309,000","1,912,100","1,667,500","1,595,000","1,737,000","1,528,500","1,118,500","17,124,800"
2017,0871229,PURE UTILITIES LC-TOWN BLUFF WATER SYSTEM,117,Ground Water,SS,I,TYLER,NECHES,TYLER,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"305,000","257,300","226,400","182,700","294,100","435,800","492,800","724,800","762,800","456,000","502,800","358,400","4,998,900"
2017,0871344,DOGWOOD SPRINGS WSC,573,Ground Water,SS,I,ANDERSON,NECHES,ANDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"653,000","579,000","691,000","739,000","639,000","1,012,000","870,000","1,249,000","859,000","1,214,000","950,000","754,000","10,209,000"
2017,0875600,CITY OF TROUP,"2,500",Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"3,772,000","1,867,000","2,301,000","1,237,000","1,623,000","1,514,000","2,420,000","2,211,000","683,000","1,472,000","1,317,000","1,178,000","21,595,000"
2017,0877000,TUCKER WSC,"1,518",Ground Water,SS,I,ANDERSON,TRINITY,ANDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,0,0,"5,850,000",0,0,"4,806,000",0,0,"5,826,000",0,0,"4,863,000","21,345,000"
2017,0880955,SAM RAYBURN WATER INC-ANTHONY HARBOR SUBDIVISION,183,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,OTHER AQUIFER,,N/A,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,784,000","1,784,000"
2017,0880956,SAM RAYBURN WATER INC-GLEN OAKS SUBDIVISION,132,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,OTHER AQUIFER,,N/A,2,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,732,000","1,732,000"
2017,0880966,BROOKELAND FWSD-FOREST HILL WATER SUPPLY,432,Ground Water,SS,I,JASPER,NECHES,JASPER,NECHES,GULF COAST AQUIFER,,N/A,0,N,N,0.00,"733,000","630,100","673,300","799,400","955,500","1,038,900","1,376,300","1,125,300","680,100","947,700","676,300","627,200","10,263,100"
2017,0880973,SAM RAYBURN WATER INC-LAKEWOOD SUBDIVISION,90,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,OTHER AQUIFER,,N/A,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"578,000","578,000"
2017,0880986,SAM RAYBURN WATER INC-PARKWAY SUBDIVISION,471,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,OTHER AQUIFER,,N/A,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"7,358,000","7,358,000"
2017,0880988,SAM RAYBURN WATER INC-POWELL POINT,438,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,OTHER AQUIFER,,N/A,0,N,Y,0.00,0,0,0,0,0,0,0,0,0,0,0,"7,777,000","7,777,000"
2017,0880996,WESTWOOD WSC,402,Ground Water,SS,I,JASPER,NECHES,JASPER,NECHES,OTHER AQUIFER,,N/A,1,N,N,0.00,"378,541","272,420","309,106","446,709","388,227","444,449","501,200","566,905","520,992","474,370","456,785","387,802","5,147,506"
2017,0881200,CITY OF TYLER,"103,700",Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,"10,880,000","20,435,000",0,0,0,0,"9,535,000","28,817,000","69,667,000"
2017,0881200,CITY OF TYLER,"103,700",Surface Water,SS,I,SMITH,NECHES,SMITH,NECHES,,TYLER LAKE/RESERVOIR,N/A,0,N,N,0.00,"271,351,000","237,922,000","289,934,000","329,618,000","357,871,000","405,135,000","483,943,000","384,920,000","443,883,000","390,272,000","375,497,000","315,610,000","4,285,956,000"
2017,0881300,TYLER COUNTY SUD,"5,430",Ground Water,SS,I,TYLER,NECHES,TYLER,NECHES,GULF COAST AQUIFER,,N/A,0,N,N,0.00,"13,982,200","12,125,600","13,708,000","14,738,200","14,402,400","14,077,000","15,866,400","17,658,900","18,237,700","17,222,800","17,379,500","16,804,700","186,203,400"
